Polarization of Light 'Brewsters' Data File Thu, Mar 21, 2024 10:51 AM
Sensor Position (Degrees)	Light Intensity (Volts)
228.88333	0.26010
229.16667	0.25011
229.48333	0.22756
229.83333	0.22965
230.28333	0.24511
230.66667	0.21580
230.98333	0.22723
231.20000	0.22417
231.40000	0.22127
231.65000	0.21693
231.91667	0.22015
232.26667	0.21161
232.56667	0.21838
232.83333	0.22385
233.08333	0.22305
233.35000	0.21966
233.56667	0.21886
233.76667	0.22111
233.96667	0.22514
234.20000	0.21821
234.46667	0.21612
234.73333	0.21483
234.98333	0.21209
235.25000	0.21274
235.56667	0.21032
235.93333	0.21113
236.23333	0.20646
236.51667	0.19840
236.71667	0.19808
236.83333	0.19341
236.95000	0.19856
237.13333	0.19953
237.33333	0.19679
237.55000	0.19389
237.80000	0.19196
238.06667	0.19180
238.31667	0.19260
238.63333	0.19808
238.88333	0.18809
239.13333	0.19115
239.35000	0.18825
239.55000	0.18680
239.71667	0.18245
239.86667	0.18616
240.05000	0.18245
240.21667	0.18358
240.43333	0.17923
240.68333	0.17794
240.98333	0.17698
241.28333	0.17166
241.61667	0.13928
241.93333	0.11029
242.21667	0.13332
242.43333	0.16232
242.65000	0.15958
242.88333	0.14734
243.16667	0.13397
243.58333	0.15555
243.96667	0.15459
244.20000	0.15555
244.35000	0.15652
244.41667	0.15491
244.45000	0.15797
244.53333	0.15265
244.81667	0.15765
245.28333	0.15491
245.83333	0.13977
246.25000	0.06970
246.60000	0.03200
246.95000	0.07936
247.31667	0.14234
247.60000	0.14637
247.85000	0.14653
248.15000	0.13638
248.41667	0.10417
248.71667	0.09273
249.03333	0.11883
249.33333	0.13155
249.58333	0.13558
249.95000	0.13558
250.40000	0.13365
250.78333	0.13349
251.15000	0.13284
251.50000	0.12946
251.88333	0.12801
252.20000	0.12543
252.50000	0.12430
252.76667	0.12366
253.10000	0.12398
253.50000	0.12318
253.98333	0.11979
254.50000	0.11577
255.01667	0.09434
255.36667	0.09321
255.61667	0.11206
255.85000	0.11786
256.08333	0.11738
256.35000	0.11109
256.65000	0.10884
257.01667	0.10916
257.41667	0.11077
257.75000	0.10610
258.01667	0.09611
258.28333	0.06293
258.60000	0.00365
258.95000	-0.00005
259.33333	-0.00086
259.81667	0.00027
260.35000	0.00253
260.91667	0.02927
261.35000	0.03313
261.70000	0.02556
261.95000	0.01767
262.18333	0.00220
262.43333	0.00188
262.66667	0.00285
262.98333	0.02524
263.26667	0.05729
263.58333	0.07936
263.93333	0.08903
264.25000	0.09466
264.58333	0.09595
264.91667	0.09241
265.25000	0.09257
265.68333	0.09321
266.23333	0.08935
266.68333	0.09160
267.05000	0.09032
267.41667	0.08935
267.78333	0.09064
268.08333	0.08597
268.35000	0.07227
268.61667	0.07775
268.85000	0.07566
269.11667	0.06454
269.43333	0.06229
269.81667	0.02073
270.20000	-0.00086
270.58333	-0.00327
270.98333	-0.00182
271.28333	-0.00021
271.56667	-0.00005
271.76667	0.01880
271.93333	0.08033
272.05000	0.08532
272.13333	0.07695
272.20000	0.07356
272.25000	0.07244
272.28333	0.03152
272.35000	-0.00166
272.41667	-0.00231
272.50000	-0.00182
272.56667	-0.00134
272.61667	-0.00263
272.65000	-0.00086
272.70000	-0.00182
272.75000	0.01541
272.81667	0.08146
272.90000	0.07775
272.98333	0.07389
273.10000	0.07469
273.25000	0.06486
273.45000	0.00140
273.73333	-0.00215
274.06667	0.00011
274.45000	-0.00166
274.83333	-0.00118
275.23333	-0.00247
275.55000	-0.00247
275.85000	-0.00150
276.13333	-0.00198
276.41667	-0.00182
276.68333	-0.00086
276.95000	-0.00198
277.21667	-0.00134
277.48333	-0.00150
277.73333	0.00349
277.98333	0.00349
278.35000	0.01992
278.73333	0.05005
279.13333	0.06648
279.53333	0.07099
279.93333	0.06986
280.31667	0.07099
280.68333	0.07050
281.05000	0.06776
281.40000	0.05890
281.71667	0.06503
281.98333	0.07066
282.31667	0.07066
282.66667	0.07131
282.98333	0.06857
283.33333	0.06809
283.63333	0.06664
283.98333	0.06341
284.35000	0.06519
284.70000	0.06615
285.06667	0.06728
285.43333	0.05278
285.78333	0.00285
286.16667	-0.00102
286.55000	-0.00166
286.95000	-0.00150
287.30000	-0.00134
287.63333	0.00027
287.98333	0.06261
288.40000	0.00623
288.81667	-0.00215
289.23333	-0.00118
289.65000	-0.00005
290.05000	-0.00150
290.40000	-0.00037
290.75000	-0.00295
291.05000	-0.00166
291.38333	-0.00198
291.76667	-0.00198
292.08333	-0.00150
292.36667	-0.00134
292.66667	0.00027
292.98333	0.00059
293.33333	0.00108
293.68333	0.00011
294.01667	0.00204
294.35000	0.00446
294.65000	0.00671
294.93333	0.00236
295.13333	0.00059
295.38333	0.00398
295.65000	0.00945
295.91667	0.01445
296.18333	0.02298
296.45000	0.04747
296.73333	0.05198
297.06667	0.05810
297.50000	0.05729
297.91667	0.05955
298.30000	0.04876
298.65000	0.03345
298.96667	0.01058
299.30000	0.00204
299.65000	0.00156
300.06667	0.00172
300.56667	-0.00086
301.08333	-0.00118
301.68333	-0.00053
302.33333	0.00027
302.91667	0.00059
303.50000	0.00092
304.00000	0.00043
304.46667	0.00043
304.93333	-0.00005
305.46667	0.00108
306.10000	0.01284
306.71667	0.03313
307.36667	0.03523
307.96667	0.04408
308.61667	0.04731
309.20000	0.05633
309.78333	0.04988
310.38333	0.04521
310.98333	0.04473
311.53333	0.05456
312.03333	0.05423
312.48333	0.04408
312.85000	0.02975
313.25000	0.00188
313.66667	-0.00134
314.06667	-0.00134
314.46667	0.00043
314.80000	0.00462
315.15000	0.00349
315.48333	0.04650
315.81667	0.05552
316.15000	0.05488
316.43333	0.05149
316.66667	0.04264
316.88333	0.02878
317.08333	0.00543
317.28333	0.00124
317.48333	0.00140
317.65000	0.00365
317.81667	0.02298
317.98333	0.03281
318.18333	0.04360
318.40000	0.05182
318.65000	0.05729
318.91667	0.05665
319.13333	0.05359
319.33333	0.05423
319.55000	0.05375
319.71667	0.05069
319.81667	0.05278
319.93333	0.05311
320.06667	0.05665
320.21667	0.05729
320.40000	0.05504
320.58333	0.05053
320.71667	0.04779
320.80000	0.04312
320.85000	0.04296
320.88333	0.04054
320.91667	0.03506
320.96667	0.03088
321.03333	0.03297
321.10000	0.02733
321.20000	0.01058
321.31667	0.00510
321.48333	0.00140
321.65000	-0.00086
321.78333	0.00059
321.90000	0.00172
322.00000	0.00075
322.10000	0.00043
322.21667	-0.00166
322.38333	-0.00166
322.55000	-0.00021
322.70000	-0.00037
322.88333	-0.00150
323.01667	0.00011
323.11667	-0.00053
323.23333	-0.00086
323.33333	-0.00005
323.45000	-0.00070
323.61667	-0.00037
323.78333	-0.00182
323.93333	0.02250
324.06667	0.03716
324.20000	0.02975
324.33333	0.01187
324.48333	0.00398
324.63333	0.00446
324.81667	0.00430
325.05000	0.00253
325.30000	0.00188
325.45000	0.00236
325.53333	0.00188
325.60000	0.00156
325.71667	0.00092
325.81667	-0.00070
325.93333	-0.00102
326.03333	-0.00118
326.10000	0.00027
326.21667	-0.00134
326.33333	0.00043
326.45000	-0.00311
326.61667	-0.00070
326.73333	-0.00037
326.88333	-0.00118
326.98333	-0.00150
327.08333	-0.00327
327.20000	-0.00037
327.28333	-0.00263
327.36667	-0.00134
327.46667	0.00059
327.56667	-0.00086
327.65000	-0.00311
327.73333	-0.00134
327.81667	-0.00263
327.96667	-0.00037
328.08333	-0.00150
328.16667	-0.00086
328.26667	-0.00102
328.30000	-0.00198
328.30000	-0.00263
328.28333	0.00092
328.28333	-0.00182
328.28333	-0.00247
328.28333	-0.00070
328.28333	-0.00263
328.28333	-0.00295
328.28333	-0.00231
328.28333	-0.00311
328.28333	-0.00070
328.28333	-0.00150
328.28333	-0.00037
328.26667	0.00043
328.26667	-0.00198
328.26667	-0.00166
328.26667	-0.00086
328.26667	0.00011
328.26667	-0.00086
328.26667	-0.00134
328.26667	-0.00070
328.26667	-0.00343
328.26667	-0.00166
328.26667	-0.00102
328.26667	-0.00086
328.26667	-0.00198
328.26667	-0.00070
328.26667	-0.00279
328.26667	-0.00182
328.26667	-0.00215
328.26667	-0.00102
328.26667	-0.00198
328.26667	-0.00070
328.26667	-0.00134
328.26667	-0.00198
328.26667	-0.00182
328.26667	-0.00182
328.26667	-0.00086
328.26667	-0.00134
328.26667	-0.00182
328.26667	-0.00198
328.26667	-0.00166
328.26667	-0.00327
328.26667	-0.00166
328.26667	-0.00118
328.26667	-0.00037
328.26667	-0.00118
328.26667	-0.00295
328.26667	-0.00086
328.26667	-0.00118
328.26667	-0.00231
328.26667	-0.00086
328.26667	0.00027
328.26667	-0.00134
328.26667	-0.00231
328.26667	-0.00247
