Polarization of Light 'Brewsters' Data File Thu, Mar 14, 2024 10:35 AM
Sensor Position (Degrees)	Light Intensity (Volts)
185.75000	4.19118
185.83333	4.18748
185.90000	4.19215
185.95000	4.19070
186.03333	2.47127
186.10000	1.89476
186.18333	1.22546
186.26667	0.90201
186.35000	0.80036
186.43333	0.73738
186.51667	0.68906
186.60000	0.70935
186.68333	0.67424
186.75000	0.62430
186.81667	0.63670
186.88333	1.40523
186.93333	2.15780
187.00000	1.72401
187.05000	1.35690
187.11667	1.19824
187.16667	1.01396
187.21667	0.87656
187.25000	0.82565
187.30000	0.81792
187.35000	0.74833
187.41667	0.73496
187.46667	0.74833
187.51667	0.68857
187.56667	0.59176
187.60000	0.54714
187.63333	0.56744
187.66667	0.53023
187.70000	0.51815
187.73333	0.53281
187.78333	0.56486
187.85000	0.53893
187.93333	0.54972
187.98333	0.89621
188.06667	1.71048
188.15000	1.68036
188.23333	1.49286
188.30000	1.32179
188.35000	1.08322
188.41667	1.08306
188.48333	0.92311
188.55000	0.81051
188.61667	0.62189
188.68333	0.60900
188.76667	0.66634
188.85000	0.67279
188.90000	0.89411
188.93333	1.67601
188.96667	4.16138
189.01667	4.16960
189.06667	4.17024
189.11667	4.17411
189.16667	4.17572
189.21667	4.17475
189.26667	4.17572
189.33333	4.17669
189.38333	4.17749
189.45000	4.02430
189.51667	3.64123
189.56667	2.57565
189.66667	1.29118
189.73333	0.86609
189.80000	0.66570
189.85000	0.56969
189.90000	0.55520
189.95000	0.54151
190.00000	0.65813
190.05000	1.51331
190.06667	4.16863
190.08333	4.17346
190.08333	4.17975
190.11667	4.17475
190.13333	4.18039
190.15000	4.17878
190.15000	4.18152
190.16667	4.18200
190.16667	4.18007
190.16667	4.18522
190.18333	4.18426
190.18333	4.18699
190.18333	4.18474
190.20000	4.18377
190.20000	4.18732
190.21667	4.18522
190.21667	4.18281
190.23333	4.18651
190.25000	4.12530
190.26667	3.22144
190.28333	2.28812
190.31667	1.21434
190.33333	0.98319
190.36667	0.92295
190.73333	0.54279
191.06667	0.40571
191.25000	0.38993
191.31667	0.34370
191.33333	0.36061
191.38333	0.34627
191.43333	0.36109
191.55000	0.34080
191.63333	0.39476
191.66667	0.39315
191.68333	0.39557
191.71667	0.39025
191.75000	0.38026
191.80000	0.37591
191.85000	0.37688
191.90000	0.42939
191.95000	0.42537
191.98333	0.50123
192.01667	0.57839
192.05000	0.81164
192.08333	0.84418
192.11667	0.90152
192.16667	0.76074
192.21667	0.82050
192.30000	0.68793
192.38333	0.67311
192.51667	0.52572
192.65000	0.45372
192.81667	0.36383
193.00000	0.30842
193.16667	0.34193
193.35000	0.37237
193.50000	0.42762
193.65000	0.50397
193.76667	0.47385
193.88333	0.70581
194.00000	1.30809
194.15000	4.16267
194.28333	4.16686
194.41667	4.16766
194.53333	3.65702
194.63333	2.80633
194.73333	1.61302
194.83333	0.98496
194.96667	0.55359
195.10000	0.36303
195.23333	0.29811
195.33333	0.28313
195.45000	0.21693
195.53333	0.21016
195.60000	0.17778
195.65000	0.17311
195.75000	0.20984
195.83333	0.37173
195.90000	0.86560
195.96667	1.12736
196.05000	0.97562
196.13333	0.73448
196.21667	0.74366
196.28333	0.95307
196.36667	2.18213
196.45000	4.16235
196.55000	4.16718
196.65000	4.16718
196.75000	4.17282
196.83333	4.17137
196.91667	4.17443
196.98333	4.17765
197.06667	4.17636
197.15000	4.17781
197.21667	4.17894
197.31667	4.18120
197.41667	4.17701
197.51667	3.19615
197.63333	2.03071
197.75000	1.12688
197.86667	0.59837
197.96667	0.34837
198.08333	0.26042
198.16667	0.23319
198.26667	0.20807
198.35000	0.17408
198.43333	0.15749
198.50000	0.15668
198.55000	0.15443
198.56667	0.14476
198.58333	0.14090
198.60000	0.14428
198.61667	0.13751
198.63333	0.13783
198.63333	0.14106
198.65000	0.14106
198.65000	0.14283
198.66667	0.14863
198.90000	0.15491
199.21667	0.27926
199.41667	0.33242
199.53333	0.31100
199.60000	0.30568
199.70000	0.25752
199.83333	0.24866
200.00000	0.65748
200.16667	1.32211
200.36667	3.40621
200.56667	3.98306
200.75000	4.15333
200.86667	3.94536
200.98333	3.75576
201.10000	3.36368
201.23333	2.40748
201.33333	1.29021
201.41667	0.50558
201.50000	0.23561
201.55000	0.18020
201.56667	0.19067
201.58333	0.66022
201.58333	3.88351
201.60000	4.01238
201.60000	3.82745
201.61667	0.03877
201.61667	0.01477
201.61667	0.00108
201.61667	0.00365
201.61667	0.00301
201.61667	0.00639
201.61667	0.00301
201.63333	0.00172
201.63333	0.00365
201.63333	0.00220
201.63333	0.00204
201.63333	0.00462
201.63333	0.00543
201.63333	0.00398
201.63333	0.00526
201.63333	0.00349
201.63333	0.01122
201.63333	0.00526
201.65000	0.00414
201.65000	0.02041
201.65000	0.01735
201.65000	0.00011
201.65000	0.00027
201.65000	0.06180
201.66667	0.14234
202.33333	0.84514
203.01667	3.17489
203.43333	3.22660
203.56667	3.12640
203.58333	3.09789
203.58333	3.05923
203.58333	2.33371
203.60000	0.15765
203.60000	0.06712
203.60000	0.04811
203.60000	0.04940
203.60000	0.04602
203.60000	0.04924
203.60000	0.05762
203.60000	0.05874
203.60000	0.09418
203.60000	0.10787
203.70000	0.10820
204.15000	0.08339
204.45000	0.08742
204.61667	0.06358
204.71667	0.05713
204.85000	0.05005
205.01667	0.05520
205.20000	0.05166
205.41667	0.05359
205.65000	0.10449
205.88333	0.19244
206.06667	0.61544
206.23333	1.31889
206.36667	1.23335
206.46667	1.10835
206.56667	1.08467
206.66667	1.75767
206.76667	1.92552
206.90000	1.83306
207.03333	1.44228
207.20000	0.82469
207.38333	0.46354
207.58333	0.27363
207.78333	0.11641
207.96667	0.08129
208.15000	0.05745
208.33333	0.03088
208.51667	0.02314
208.73333	0.02218
208.98333	0.02331
209.23333	0.03378
209.45000	0.05439
209.65000	0.09708
209.83333	0.38542
210.05000	0.61850
210.23333	0.89734
210.38333	1.02362
210.48333	1.05213
210.51667	0.99801
210.53333	0.94759
210.55000	0.87962
210.55000	0.81357
210.56667	0.82259
210.56667	0.88493
210.58333	0.89073
210.58333	0.84965
210.61667	0.73915
210.63333	0.68132
210.65000	0.62994
210.71667	0.54569
211.16667	0.15410
211.48333	0.07856
211.61667	0.04956
211.73333	0.04666
211.86667	0.03974
211.98333	0.03104
212.11667	0.03796
212.28333	0.05874
212.46667	0.28458
212.65000	0.97933
212.81667	1.01654
212.95000	1.00284
213.10000	0.98690
213.20000	1.00977
213.31667	0.99543
213.41667	0.98384
213.51667	0.96000
213.63333	0.93181
213.76667	0.89444
213.86667	0.86480
213.95000	0.83242
214.01667	0.80729
214.05000	0.80359
214.06667	0.81567
214.06667	0.81083
214.08333	0.81889
214.10000	0.81599
214.10000	0.82098
214.11667	0.80520
214.13333	0.79022
214.15000	0.78426
214.15000	0.77668
214.41667	0.63123
214.88333	0.09708
215.21667	0.02975
215.33333	0.01976
215.36667	0.01686
215.38333	0.02008
215.38333	0.01767
215.40000	0.01880
215.41667	0.01735
215.41667	0.01896
215.41667	0.01783
215.43333	0.02298
215.43333	0.02282
215.55000	0.02314
216.15000	0.24463
216.70000	0.50752
216.96667	0.48609
217.05000	0.44663
217.06667	0.41441
217.08333	0.32340
217.10000	0.28361
217.10000	0.19421
217.11667	0.06986
217.11667	0.01718
217.13333	0.00945
217.13333	0.01219
217.13333	0.00559
217.13333	0.00446
217.15000	0.01219
217.15000	0.01606
217.15000	0.01541
217.15000	0.01590
217.15000	0.01332
217.15000	0.01155
217.15000	0.00688
217.15000	0.00398
217.15000	0.01010
217.15000	0.01316
217.15000	0.00945
217.15000	0.01348
217.13333	0.01251
217.13333	0.01880
217.13333	0.00945
217.13333	0.01815
217.13333	-0.00005
217.13333	0.00027
217.13333	0.05858
217.13333	0.05391
217.13333	0.04795
217.13333	0.03442
217.13333	0.03877
217.13333	0.04457
217.13333	0.03877
217.13333	0.01815
217.13333	0.01702
217.13333	0.02202
217.13333	0.03152
217.13333	0.06132
217.13333	0.04860
217.13333	0.11416
217.15000	0.11850
217.15000	0.38171
217.15000	0.48174
217.15000	0.48207
217.15000	0.46644
217.15000	0.39476
217.15000	0.03023
217.15000	0.02459
217.15000	0.01606
217.15000	0.01541
217.15000	0.00961
217.15000	0.18294
217.15000	0.45807
217.13333	0.00269
217.13333	0.00027
217.13333	0.56116
217.13333	0.50317
217.13333	0.40781
217.15000	0.49302
217.15000	0.52459
217.15000	0.55036
217.15000	0.53861
217.15000	0.51299
217.16667	0.49431
217.18333	0.44212
217.36667	0.19937
217.83333	0.02186
218.31667	0.01251
218.58333	0.06648
218.75000	0.00092
218.81667	0.00027
218.86667	0.02508
218.96667	0.01702
219.08333	0.01106
219.25000	0.01106
219.40000	0.00945
219.55000	0.00704
219.66667	0.00446
219.73333	0.01122
219.83333	0.00510
219.96667	0.00736
220.11667	0.00768
220.26667	0.01799
220.45000	0.17827
220.75000	0.24125
221.11667	0.00027
221.38333	-0.00005
221.58333	0.21322
221.76667	0.19099
221.96667	0.16538
222.13333	0.11593
222.31667	0.05488
222.51667	0.03136
222.66667	0.02459
222.81667	0.05359
223.01667	0.04102
223.18333	0.08113
223.40000	0.08887
223.60000	0.09450
223.83333	0.10417
224.11667	0.10610
224.36667	0.08564
224.53333	0.08790
224.70000	0.08742
224.83333	0.07372
224.95000	0.07469
225.05000	0.06486
225.13333	0.06148
225.20000	0.06261
225.23333	0.06664
225.26667	0.06921
225.30000	0.06680
225.31667	0.06100
225.35000	0.06535
225.40000	0.06229
225.45000	0.05601
225.48333	0.05762
225.56667	0.04280
225.68333	0.02492
225.78333	0.01010
225.91667	0.00591
226.05000	0.00543
226.20000	0.00333
226.41667	0.00430
226.60000	0.00575
226.83333	0.01042
227.10000	0.00349
227.36667	0.00398
227.61667	0.00543
227.81667	0.01042
227.96667	0.00832
228.08333	0.01171
228.16667	0.00913
228.23333	0.00816
228.31667	0.00720
228.38333	0.00784
228.48333	0.00688
228.61667	0.01026
228.78333	0.01541
228.95000	0.02218
229.05000	0.00913
229.20000	0.01896
229.35000	0.01171
229.53333	0.01880
229.70000	0.00832
229.88333	0.01799
230.11667	0.01606
230.31667	0.02121
230.46667	0.01139
230.63333	0.01445
230.73333	0.00043
230.80000	0.00027
230.85000	0.11416
230.88333	0.00736
230.91667	0.00671
230.93333	0.00027
230.95000	0.00204
230.96667	0.00462
230.98333	0.00623
231.03333	0.00543
231.13333	0.00430
231.41667	0.00349
231.85000	0.00333
232.18333	0.00269
232.33333	0.00188
232.38333	0.00285
232.43333	0.00591
232.51667	0.00236
232.63333	0.01187
232.76667	0.00526
232.93333	0.01187
233.03333	0.00575
233.10000	0.00220
233.16667	0.00494
233.21667	0.00381
233.26667	0.00575
233.28333	0.00655
233.28333	0.00478
233.28333	0.00688
233.28333	0.00204
233.30000	0.01525
233.30000	0.03974
233.30000	0.00011
233.30000	0.00027
233.30000	0.00623
233.30000	0.00462
233.30000	0.00349
233.30000	0.00301
233.30000	0.00849
233.30000	0.00414
233.30000	0.00317
233.30000	0.00365
233.30000	0.00381
233.28333	0.00607
233.28333	0.00446
233.28333	0.00398
233.28333	0.00269
233.28333	0.00446
233.28333	0.00591
233.28333	0.00430
233.28333	0.00317
233.28333	0.00381
233.28333	0.00816
233.28333	0.00704
233.28333	0.00623
233.30000	0.00720
233.30000	0.00849
233.30000	0.00301
233.30000	0.00414
233.31667	0.00333
233.43333	0.00365
233.66667	0.00446
233.75000	0.00365
233.90000	0.00301
234.10000	0.00478
234.41667	0.00188
234.80000	0.00285
235.18333	0.00430
235.65000	0.00414
236.13333	0.00365
236.56667	0.00285
236.93333	0.00156
237.28333	0.00526
237.55000	0.00543
237.73333	0.00768
237.98333	0.00607
238.36667	0.00591
238.83333	0.00865
239.30000	0.00430
239.75000	0.00333
240.11667	0.00301
240.38333	0.00849
240.58333	0.00752
240.73333	0.22192
240.81667	0.07823
240.86667	0.00043
240.86667	0.00059
240.88333	0.00381
240.88333	0.00236
240.88333	0.00897
240.91667	0.00269
240.98333	0.00333
241.15000	0.01896
241.41667	0.26090
241.73333	0.26976
241.98333	-0.00005
242.18333	0.14428
242.33333	0.28941
242.43333	0.29392
242.53333	0.30439
242.66667	0.30149
242.83333	0.21483
243.01667	0.08113
243.21667	0.09917
243.38333	0.01718
243.50000	0.01251
243.58333	0.01992
243.68333	0.01573
243.78333	0.02331
243.93333	0.02347
244.13333	0.00027
244.35000	0.00027
244.63333	0.06664
244.91667	0.20484
245.15000	0.06197
245.33333	0.01783
245.48333	0.01960
245.61667	0.02218
245.78333	0.01847
246.01667	0.02331
246.28333	0.01960
246.51667	0.00043
246.71667	0.00043
246.91667	0.19679
247.18333	0.45807
247.41667	0.48883
247.63333	0.50011
247.80000	0.50510
247.98333	0.51589
248.13333	0.48480
248.30000	0.47530
248.48333	0.29441
248.66667	0.25269
248.85000	0.20935
249.03333	0.23271
249.28333	0.36142
249.63333	0.57727
249.88333	0.59627
250.01667	0.59498
250.11667	0.58242
250.25000	0.55632
250.40000	0.41779
250.53333	0.41361
250.68333	0.16119
250.83333	0.03104
251.00000	0.01831
251.26667	0.02878
251.53333	0.01316
251.71667	0.01348
251.88333	0.02073
252.05000	0.02266
252.21667	0.01380
252.43333	0.02685
252.68333	0.50526
252.90000	0.00043
253.15000	0.00043
253.31667	0.21934
253.43333	0.37930
253.58333	0.14669
253.75000	0.04715
253.95000	0.01702
254.15000	0.01445
254.30000	0.00881
254.43333	0.01332
254.55000	0.01590
254.66667	0.01139
254.73333	0.01042
254.80000	0.01638
254.83333	0.01590
254.85000	0.02556
254.88333	0.00027
254.88333	0.00027
254.90000	0.70565
254.93333	0.69502
254.96667	0.66908
255.06667	0.57807
255.28333	0.77958
255.56667	0.83355
255.90000	0.84933
256.18333	0.86077
256.36667	0.85626
256.51667	0.86979
256.58333	0.87156
256.63333	0.87108
256.68333	0.87623
256.75000	0.88155
256.81667	0.88622
256.86667	0.87801
256.93333	0.88509
257.06667	0.88155
257.16667	0.82340
257.26667	0.53522
257.36667	0.23722
257.41667	0.05762
257.48333	0.03796
257.56667	0.02186
257.68333	0.04376
257.85000	0.04908
258.03333	0.03812
258.20000	0.02572
258.45000	0.01992
258.73333	0.02701
259.01667	0.11206
259.25000	0.41055
259.48333	0.96612
259.68333	1.00365
259.85000	1.00123
260.00000	1.00188
260.10000	0.99237
260.20000	0.98078
260.35000	0.87881
260.60000	0.13655
260.88333	0.01122
261.15000	0.02041
261.36667	0.01863
261.50000	0.01928
261.55000	0.02524
261.58333	0.05472
261.58333	0.59660
261.58333	0.00027
261.58333	0.18471
261.58333	1.02910
261.58333	1.02201
261.58333	1.02862
261.58333	0.96418
261.60000	0.96934
261.60000	0.95710
261.63333	0.95226
261.65000	0.91860
261.71667	0.71451
261.88333	0.89025
262.06667	0.98367
262.28333	1.05181
262.40000	1.05906
262.45000	1.05874
262.46667	1.06228
262.55000	1.08000
262.63333	1.08886
262.71667	1.10626
262.88333	1.12510
263.03333	1.13638
263.13333	1.12929
263.26667	1.11367
263.50000	0.98674
263.81667	0.52733
264.20000	0.04441
264.53333	0.04924
264.78333	0.16264
264.96667	0.71193
265.08333	1.01847
265.16667	1.16908
265.23333	1.20001
265.30000	1.23561
265.33333	1.23222
265.38333	1.23915
265.41667	1.24076
265.46667	1.23416
265.63333	1.24334
265.93333	0.99157
266.31667	0.31664
266.66667	0.03764
266.95000	0.01316
267.10000	0.02250
267.21667	0.02121
267.31667	0.01944
267.43333	0.01815
267.51667	0.01831
267.56667	0.01654
267.65000	0.02314
267.73333	0.02604
267.95000	0.02814
268.25000	0.01267
268.55000	0.02943
268.78333	0.00027
269.00000	0.03007
269.15000	0.17247
269.30000	0.45951
269.45000	0.76154
269.55000	0.78474
269.71667	1.04698
269.90000	1.38203
270.10000	1.41231
270.33333	1.40217
270.50000	1.33242
270.68333	1.10336
270.83333	0.81180
271.00000	0.54811
271.20000	0.14363
271.35000	0.05778
271.48333	0.01573
271.58333	0.03297
271.66667	0.02379
271.70000	0.02363
271.73333	0.02105
271.75000	0.02363
271.76667	0.02540
271.88333	0.02492
272.03333	0.02765
272.23333	0.01590
272.50000	0.04892
272.75000	0.00027
273.00000	0.00027
273.20000	1.51202
273.33333	1.52072
273.51667	1.52282
273.83333	1.55729
274.25000	1.55374
274.68333	1.53731
274.98333	1.57646
275.18333	1.60529
275.43333	1.62639
275.63333	1.63638
275.80000	1.62913
275.91667	1.63622
276.06667	1.65265
276.35000	1.65845
276.75000	1.66715
277.15000	1.66473
277.43333	1.59933
277.65000	0.60578
277.80000	0.22321
277.90000	0.17778
277.96667	0.12414
278.11667	0.05874
278.28333	0.04618
278.61667	0.04698
278.88333	0.05166
279.06667	0.02749
279.15000	0.03619
279.21667	0.04908
279.25000	0.13042
279.26667	0.24511
279.28333	0.71322
279.31667	0.89556
279.31667	1.04924
279.31667	0.15008
279.33333	0.02089
279.31667	0.02411
279.33333	0.02266
279.31667	0.02556
279.31667	0.02669
279.31667	0.02331
279.31667	0.02637
279.31667	0.19582
279.31667	0.69212
279.31667	0.48770
279.31667	0.17134
279.31667	1.19421
279.31667	1.73142
279.31667	0.00027
279.33333	-0.00005
279.35000	1.72787
279.41667	1.57920
279.61667	0.61480
279.81667	0.08564
280.05000	0.01912
280.35000	0.01509
280.50000	0.00688
280.58333	0.01638
280.63333	1.71386
280.70000	0.00027
280.78333	0.00027
280.85000	0.00881
280.95000	0.01815
281.15000	0.09144
281.41667	1.80858
281.91667	1.71708
282.61667	0.01606
283.15000	0.02443
283.45000	0.02524
283.56667	0.99237
283.60000	1.85996
283.63333	0.00027
283.65000	0.00043
283.66667	1.86753
283.68333	1.88412
283.78333	1.88896
283.93333	1.86479
284.15000	1.54907
284.50000	0.32501
284.78333	0.05439
284.96667	1.34079
285.01667	1.92810
285.05000	1.91521
285.13333	0.29408
285.18333	0.00816
285.21667	0.01058
285.26667	0.01735
285.30000	0.04119
285.38333	0.46854
285.51667	1.77475
285.73333	1.90136
286.01667	1.82936
286.40000	1.95001
286.85000	1.96064
287.25000	1.89798
287.55000	0.78506
287.75000	0.01992
287.88333	0.30198
288.00000	0.02814
288.20000	0.00381
288.40000	0.01654
288.63333	1.19437
288.93333	0.00043
289.18333	0.00059
289.33333	2.03506
289.41667	2.03941
289.46667	2.04505
289.56667	2.02990
289.68333	2.03570
289.83333	2.03731
290.11667	2.03635
290.55000	1.47707
290.96667	0.73400
291.35000	1.93261
291.61667	2.05149
291.81667	2.07807
291.98333	2.09321
292.11667	2.08371
292.28333	1.90635
292.51667	1.83628
292.93333	2.12994
293.45000	2.15136
293.96667	1.91392
294.41667	0.11432
294.80000	0.09692
295.26667	1.44727
295.58333	2.13090
295.88333	2.04730
296.18333	0.76750
296.36667	0.38075
296.56667	0.81567
296.75000	1.49608
296.98333	1.69550
297.18333	0.33387
297.43333	0.64685
297.66667	2.09998
297.81667	2.25252
297.93333	2.24866
298.06667	2.25172
298.20000	2.22465
298.30000	2.13268
298.38333	1.15217
298.48333	1.97562
298.61667	2.24704
298.81667	2.26444
299.11667	2.26348
299.45000	2.27668
299.85000	2.29473
300.21667	2.31019
300.58333	2.23045
300.85000	0.57018
301.08333	0.01896
301.26667	0.02540
301.40000	0.13896
301.53333	2.09418
301.68333	2.33177
301.86667	2.25510
302.05000	2.26734
302.21667	2.31406
302.35000	2.35078
302.61667	2.35578
302.86667	0.17633
302.98333	0.06422
303.11667	0.38671
303.23333	1.10255
303.33333	1.11914
303.41667	0.50848
303.48333	0.97272
303.56667	2.38074
303.65000	2.37656
303.78333	2.39250
303.93333	2.39830
304.08333	2.39234
304.21667	2.39202
304.38333	2.40539
304.51667	2.40442
304.65000	2.40845
304.76667	2.41747
304.91667	2.02958
305.08333	0.19067
305.28333	0.14686
305.51667	2.40555
305.76667	2.40233
305.93333	1.46547
306.06667	2.27088
306.21667	2.38493
306.33333	2.40475
306.50000	2.43487
306.65000	2.44550
306.76667	2.44131
306.90000	0.07985
307.06667	0.00462
307.21667	0.00365
307.41667	0.16200
307.55000	2.45017
307.70000	2.45694
307.81667	2.45516
307.95000	2.45226
308.08333	2.41602
308.20000	2.47288
308.33333	2.47820
308.48333	2.42714
308.65000	1.67874
308.86667	0.96579
309.11667	0.61609
309.35000	1.53425
309.53333	2.35272
309.66667	2.34353
309.85000	2.26074
310.06667	2.48351
310.31667	2.51783
310.75000	2.50961
311.21667	2.51944
311.61667	2.52926
311.93333	2.52749
312.08333	2.53764
312.13333	2.51090
312.16667	0.00381
312.18333	0.02443
312.21667	0.12688
312.33333	2.52814
312.51667	0.00043
312.71667	0.00043
312.98333	2.49801
313.28333	2.53023
313.58333	2.34531
313.86667	1.58451
314.18333	0.85272
314.53333	0.08001
314.91667	0.03184
315.28333	0.07759
315.60000	2.15217
315.90000	2.57195
316.10000	0.13252
316.25000	0.02234
316.33333	0.02218
316.41667	0.02620
316.55000	0.01912
316.68333	0.00333
316.78333	0.03861
316.90000	0.00043
317.03333	0.00027
317.13333	2.08789
317.25000	2.55198
317.35000	2.60546
317.48333	2.60384
317.60000	2.53007
317.71667	1.96112
317.83333	1.83419
317.88333	2.00478
317.95000	2.48400
317.98333	2.56857
318.01667	2.57823
318.05000	2.58661
318.11667	2.59482
318.16667	2.58741
318.21667	2.59176
318.26667	2.60352
318.30000	2.60819
318.31667	2.61077
318.33333	2.62028
318.36667	2.62124
318.38333	2.62140
318.41667	2.62720
318.45000	2.62559
318.48333	2.62656
318.51667	2.62672
318.55000	2.63300
318.60000	2.63783
318.65000	2.63767
318.70000	2.63751
318.75000	2.62720
318.83333	2.63397
318.91667	2.62978
318.98333	2.64122
319.06667	2.63912
319.25000	2.63944
319.45000	2.62817
319.75000	2.62221
320.03333	2.56825
320.23333	2.58129
320.48333	2.42971
320.63333	2.11335
320.76667	2.52958
320.83333	2.66345
320.83333	2.65298
320.81667	2.64734
320.81667	2.59756
320.81667	2.54199
320.81667	2.57872
320.81667	2.61045
320.81667	2.51911
320.81667	2.05890
320.81667	0.43535
320.80000	0.04940
320.80000	0.03200
320.80000	0.04376
320.78333	0.00398
320.78333	0.00881
320.78333	0.01912
320.78333	0.02121
320.78333	0.01767
320.78333	0.02121
320.78333	0.02105
320.90000	0.00285
320.81667	0.00478
320.78333	0.00704
320.78333	0.00027
320.78333	0.00043
320.78333	0.01912
320.78333	0.02008
320.78333	0.02153
320.78333	0.02331
320.78333	0.02459
320.78333	0.02459
320.78333	0.02202
320.78333	0.02202
320.78333	0.02331
320.78333	0.02218
320.78333	0.02363
320.78333	0.02379
320.78333	0.00430
320.78333	0.03587
320.78333	0.00027
320.78333	0.00027
320.78333	2.49221
320.78333	2.61142
320.78333	2.60948
320.78333	2.09224
320.78333	1.21499
320.78333	1.05197
320.78333	2.26348
320.78333	2.06937
320.78333	1.47143
320.78333	2.40539
320.78333	1.60255
320.78333	2.00188
320.78333	2.30842
320.78333	2.51122
320.78333	2.56631
320.78333	2.56132
320.78333	2.59209
320.78333	2.58548
320.78333	2.59064
320.80000	2.58999
320.80000	2.59031
320.80000	2.59708
320.80000	2.59611
320.81667	2.59740
320.81667	2.60111
320.81667	2.59547
320.83333	2.56293
320.93333	2.45388
321.15000	1.42842
321.43333	0.71193
321.63333	0.12946
321.85000	0.08178
321.96667	0.07646
322.03333	0.06341
322.06667	0.08774
322.11667	0.09225
322.16667	0.13719
322.21667	0.16844
322.30000	0.18793
322.38333	0.30987
322.46667	0.19115
322.58333	0.23964
322.73333	0.74560
322.91667	1.09289
322.98333	2.25365
322.98333	2.04247
322.96667	2.15281
322.95000	1.54827
322.95000	1.25800
322.95000	0.54328
322.95000	0.39218
322.93333	0.29505
322.93333	0.28973
322.93333	0.29618
322.93333	0.24801
322.93333	0.14299
322.93333	0.08758
322.93333	0.07566
322.93333	0.07582
322.93333	0.07099
322.93333	0.06100
322.93333	0.06583
322.93333	0.06599
322.93333	0.07389
322.93333	0.07308
322.93333	0.05907
322.93333	0.05311
322.93333	0.05617
322.93333	0.05488
322.93333	0.06132
322.93333	0.05939
322.93333	0.05762
322.93333	0.05407
322.93333	0.06068
322.93333	0.05552
322.93333	0.06052
322.93333	0.05826
322.93333	0.05633
322.93333	0.05858
322.93333	0.05890
322.93333	0.05262
322.93333	0.05939
322.93333	0.05246
322.93333	0.05826
322.93333	0.06116
322.93333	0.05778
322.93333	0.05633
322.93333	0.05794
322.93333	0.05810
322.93333	0.06132
322.93333	0.05665
322.93333	0.05456
322.93333	0.05874
322.93333	0.06003
322.93333	0.05375
