Polarization of Light 'Brewsters' Data File Thu, Mar 21, 2024 10:56 AM
Sensor Position (Degrees)	Light Intensity (Volts)
189.08333	0.63026
189.18333	0.61641
189.26667	0.59305
189.35000	0.59353
189.46667	0.59611
189.58333	0.69324
189.70000	0.72256
189.80000	0.73094
189.91667	0.72224
190.03333	0.72788
190.15000	0.74592
190.28333	0.75574
190.40000	0.76138
190.53333	0.75913
190.66667	0.75655
190.78333	0.75413
190.90000	0.74705
190.98333	0.74801
191.08333	0.74334
191.20000	0.73045
191.31667	0.69679
191.43333	0.64508
191.56667	0.65120
191.66667	0.65748
191.76667	0.66538
191.88333	0.65442
192.03333	0.56551
192.18333	0.28088
192.33333	0.05456
192.48333	0.00865
192.65000	0.00349
192.83333	0.00365
193.00000	0.00510
193.15000	0.00156
193.26667	0.00317
193.38333	0.00204
193.50000	0.00253
193.65000	0.00220
193.76667	0.00220
193.88333	0.00108
193.98333	0.00253
194.08333	0.00236
194.20000	0.01203
194.33333	0.10207
194.48333	0.27991
194.61667	0.49817
194.76667	0.60449
194.86667	0.64492
194.96667	0.65555
195.05000	0.66087
195.15000	0.65700
195.23333	0.65620
195.31667	0.65297
195.38333	0.63912
195.43333	0.63042
195.50000	0.61109
195.56667	0.57807
195.65000	0.53071
195.73333	0.46950
195.83333	0.39267
195.90000	0.33645
195.96667	0.27975
196.05000	0.23658
196.06667	0.27314
196.10000	0.36915
196.16667	0.41699
196.25000	0.45066
196.33333	0.46934
196.46667	0.49302
196.58333	0.51315
196.75000	0.53667
196.95000	0.49511
197.20000	0.57920
197.36667	0.61190
197.51667	0.61335
197.63333	0.60626
197.75000	0.59885
197.90000	0.59515
198.10000	0.58919
198.36667	0.58033
198.60000	0.53683
198.80000	0.44002
198.98333	0.30069
199.16667	0.18181
199.30000	0.11770
199.43333	0.06406
199.55000	0.01509
199.68333	0.00220
199.76667	0.00204
199.88333	0.00236
199.96667	0.00124
200.05000	-0.00053
200.13333	0.00140
200.23333	0.00092
200.31667	0.05697
200.40000	0.12881
200.48333	0.20517
200.58333	0.22160
200.68333	0.23271
200.80000	0.23980
200.90000	0.29457
201.00000	0.31277
201.13333	0.32066
201.28333	0.39138
201.43333	0.45629
201.58333	0.48593
201.71667	0.49560
201.85000	0.49817
201.98333	0.50140
202.08333	0.49592
202.20000	0.48352
202.35000	0.42327
202.48333	0.34386
202.58333	0.28055
202.70000	0.34644
202.81667	0.45517
202.91667	0.47369
203.00000	0.45645
203.10000	0.40571
203.25000	0.31116
203.35000	0.24914
203.46667	0.27991
203.58333	0.31970
203.70000	0.32485
203.80000	0.29843
203.91667	0.27266
204.01667	0.21983
204.15000	0.16425
204.30000	0.11899
204.41667	0.10755
204.53333	0.09273
204.65000	0.07856
204.78333	0.06728
204.88333	0.06309
204.98333	0.06760
205.10000	0.09032
205.20000	0.12446
205.31667	0.21080
205.45000	0.34128
205.58333	0.41167
205.71667	0.44550
205.85000	0.45017
206.00000	0.45211
206.15000	0.45500
206.28333	0.44840
206.41667	0.43390
206.56667	0.42069
206.70000	0.41312
206.86667	0.42698
207.01667	0.43857
207.13333	0.43584
207.26667	0.43519
207.38333	0.42891
207.50000	0.42472
207.61667	0.41667
207.71667	0.39943
207.80000	0.36528
207.88333	0.31873
207.95000	0.24479
208.01667	0.21322
208.08333	0.18632
208.20000	0.15217
208.36667	0.10095
208.56667	0.06873
208.75000	0.04183
208.91667	0.00204
209.05000	-0.00005
209.16667	0.00043
209.30000	-0.00134
209.43333	0.00043
209.58333	0.00108
209.70000	0.00011
209.81667	0.03120
209.98333	0.05617
210.18333	0.12898
210.40000	0.25446
210.63333	0.34048
210.88333	0.37076
211.06667	0.37221
211.23333	0.36979
211.40000	0.34482
211.53333	0.31744
211.63333	0.31325
211.73333	0.29747
211.88333	0.29505
212.06667	0.30520
212.23333	0.30616
212.40000	0.32324
212.55000	0.32888
212.68333	0.32968
212.80000	0.33564
212.95000	0.33645
213.10000	0.32437
213.25000	0.31696
213.40000	0.30923
213.53333	0.27862
213.68333	0.23078
213.81667	0.20033
213.95000	0.14396
214.06667	0.09611
214.25000	0.04312
214.43333	0.00736
214.60000	0.00092
214.76667	0.00559
214.90000	0.04715
215.05000	0.09273
215.20000	0.11883
215.31667	0.12302
215.41667	0.12543
215.53333	0.11142
215.65000	0.12060
215.76667	0.10513
215.90000	0.08661
216.00000	0.08339
216.10000	0.06631
216.18333	0.04521
216.31667	0.02073
216.46667	0.00253
216.66667	0.00075
216.83333	-0.00102
216.96667	-0.00021
217.10000	-0.00118
217.25000	0.00011
217.38333	0.00156
217.51667	0.02282
217.68333	0.07904
217.90000	0.13655
218.11667	0.19985
218.30000	0.23738
218.45000	0.25349
218.58333	0.25478
218.76667	0.23851
218.93333	0.21242
219.11667	0.17376
219.31667	0.11126
219.58333	0.09773
219.88333	0.13993
220.16667	0.23754
220.36667	0.26573
220.53333	0.26831
220.68333	0.26847
220.83333	0.27298
220.98333	0.27073
221.15000	0.26799
221.38333	0.26638
221.63333	0.26589
221.86667	0.26541
222.06667	0.25913
222.25000	0.25881
222.38333	0.25800
222.53333	0.25752
222.66667	0.25542
222.76667	0.25349
222.90000	0.25301
223.06667	0.25188
223.25000	0.25236
223.41667	0.25204
223.60000	0.24995
223.76667	0.24576
224.00000	0.24447
224.21667	0.23738
224.35000	0.23787
224.45000	0.23803
224.55000	0.24173
224.61667	0.23915
224.70000	0.23481
224.78333	0.23110
224.91667	0.22256
225.06667	0.19727
225.20000	0.17617
225.33333	0.15217
225.45000	0.10159
225.58333	0.06825
225.70000	0.03394
225.83333	0.01090
225.96667	0.00075
226.05000	0.00188
226.15000	-0.00021
226.28333	-0.00134
226.43333	-0.00166
226.56667	-0.00037
226.66667	-0.00021
226.76667	-0.00053
226.91667	-0.00005
227.10000	0.00156
227.26667	0.01493
227.48333	0.06277
227.66667	0.11351
227.83333	0.15120
228.00000	0.17118
228.20000	0.17762
228.41667	0.18664
228.65000	0.19325
228.86667	0.19743
229.01667	0.20098
229.13333	0.20275
229.23333	0.19937
229.35000	0.20098
229.46667	0.19888
229.51667	0.19631
229.58333	0.19679
229.65000	0.19421
229.75000	0.19647
229.86667	0.19212
229.98333	0.19808
230.11667	0.19615
230.26667	0.19856
230.46667	0.19276
230.81667	0.18890
231.26667	0.17424
231.66667	0.10546
231.95000	0.03668
232.10000	0.00510
232.15000	0.00269
232.16667	0.00124
232.16667	-0.00102
232.18333	0.00285
232.18333	0.00043
232.20000	0.00285
232.21667	0.00220
232.28333	0.00462
232.35000	0.01702
232.45000	0.05955
232.56667	0.10948
232.68333	0.15153
232.83333	0.16989
233.06667	0.17666
233.36667	0.17601
233.66667	0.16941
233.88333	0.15459
234.01667	0.14090
234.10000	0.10224
234.18333	0.06019
234.26667	0.01735
234.35000	0.00156
234.41667	0.00156
234.48333	0.00027
234.55000	-0.00102
234.61667	0.00011
234.70000	-0.00118
234.76667	-0.00086
234.83333	-0.00215
234.90000	0.00011
235.01667	-0.00102
235.13333	-0.00005
235.30000	-0.00134
235.48333	0.00027
235.66667	-0.00166
235.88333	-0.00134
236.15000	-0.00070
236.36667	-0.00360
236.56667	-0.00166
236.73333	-0.00134
236.83333	-0.00005
236.90000	-0.00005
236.96667	0.00043
237.06667	0.00043
237.20000	-0.00118
237.33333	-0.00215
237.46667	0.00027
237.61667	-0.00166
237.76667	-0.00247
237.90000	-0.00021
238.05000	-0.00198
238.23333	-0.00134
238.45000	-0.00263
238.65000	-0.00215
238.86667	-0.00182
239.06667	0.03990
239.23333	0.13332
239.40000	0.14412
239.56667	0.13928
239.71667	0.13912
239.86667	0.13977
240.01667	0.13896
240.13333	0.13832
240.28333	0.12930
240.45000	0.12334
240.61667	0.10948
240.76667	0.09128
240.88333	0.08758
240.98333	0.08194
241.06667	0.07437
241.15000	0.05230
241.26667	0.05198
241.38333	0.07018
241.51667	0.08677
241.63333	0.10965
241.76667	0.12430
241.93333	0.12849
242.10000	0.12994
242.23333	0.13026
242.33333	0.12898
242.45000	0.12881
242.58333	0.12688
242.71667	0.12720
242.86667	0.12608
243.05000	0.12350
243.20000	0.11931
243.31667	0.12060
243.46667	0.11770
243.63333	0.10948
243.81667	0.11222
244.00000	0.10272
244.20000	0.08403
244.35000	0.06100
244.48333	0.04038
244.60000	0.02927
244.71667	0.01670
244.83333	0.00559
244.93333	0.00124
245.03333	0.00027
245.11667	0.00156
245.20000	0.05407
245.28333	0.09273
245.36667	0.10014
245.45000	0.09708
245.53333	0.08903
245.63333	0.07453
245.71667	0.06148
245.80000	0.04489
245.88333	0.04634
246.00000	0.04344
246.13333	0.03684
246.26667	0.02701
246.40000	0.01847
246.50000	0.01412
246.65000	0.01509
246.81667	0.01171
246.93333	0.00204
247.01667	0.00172
247.13333	0.00059
247.25000	-0.00021
247.36667	0.00075
247.45000	-0.00037
247.56667	-0.00166
247.71667	-0.00053
247.86667	0.00011
248.01667	-0.00215
248.21667	-0.00070
248.38333	-0.00231
248.55000	-0.00005
248.71667	-0.00166
248.85000	-0.00070
248.98333	-0.00118
249.11667	0.00011
249.25000	0.00011
249.36667	-0.00102
249.46667	-0.00005
249.58333	0.00043
249.66667	0.00011
249.73333	0.00188
249.83333	0.00075
249.98333	0.03555
250.13333	0.07533
250.30000	0.07952
250.43333	0.08307
250.55000	0.08242
250.65000	0.08129
250.75000	0.05359
250.83333	0.03587
250.90000	0.02910
250.98333	0.01348
251.08333	0.00253
251.21667	-0.00021
251.38333	-0.00037
251.55000	-0.00070
251.71667	-0.00086
251.81667	-0.00021
251.90000	0.00011
251.96667	-0.00215
252.01667	-0.00118
252.06667	-0.00037
252.10000	-0.00263
252.15000	-0.00118
252.18333	-0.00215
252.23333	-0.00070
252.26667	-0.00005
252.28333	-0.00102
252.30000	-0.00231
252.30000	-0.00118
252.30000	-0.00150
252.30000	-0.00118
252.30000	-0.00198
252.30000	-0.00263
252.30000	-0.00118
252.31667	-0.00166
252.31667	-0.00118
252.31667	-0.00182
252.31667	0.02604
252.31667	0.08629
252.31667	0.07888
252.31667	0.08371
252.31667	0.08790
252.31667	0.08790
252.33333	-0.00086
252.33333	-0.00118
252.33333	-0.00118
252.33333	-0.00166
252.33333	-0.00150
252.35000	-0.00102
252.35000	-0.00327
252.36667	-0.00037
252.38333	-0.00037
252.38333	-0.00198
252.40000	0.00075
252.43333	0.02830
252.45000	0.02878
252.48333	0.07727
252.51667	0.08951
252.56667	0.08581
252.65000	0.08935
252.76667	0.08548
252.93333	0.08355
253.11667	0.08548
253.30000	0.08629
253.43333	0.08033
253.55000	0.08516
253.66667	0.08742
253.75000	0.08613
253.85000	0.08661
253.95000	0.08613
254.08333	0.08194
254.21667	0.05391
254.33333	0.04167
254.45000	0.03941
254.56667	0.05472
254.65000	0.06825
254.75000	0.07743
254.90000	0.08146
255.03333	0.08307
255.15000	0.08452
255.30000	0.08226
255.43333	0.08339
255.56667	0.07727
255.65000	0.08001
255.73333	0.08258
255.80000	0.08146
255.86667	0.08097
255.93333	0.08274
256.01667	0.08113
256.11667	0.08113
256.23333	0.08033
256.35000	0.07872
256.46667	0.07920
256.56667	0.08162
256.66667	0.08049
256.78333	0.08081
256.93333	0.07968
257.10000	0.07840
257.26667	0.07727
257.43333	0.08065
257.60000	0.07791
257.75000	0.07437
257.90000	0.00172
258.03333	0.00027
258.13333	-0.00053
258.26667	0.00108
258.40000	0.00059
258.51667	0.02588
258.61667	0.06841
258.78333	0.07437
258.93333	0.07195
259.08333	0.06470
259.25000	0.04425
259.43333	0.00913
259.65000	0.00124
259.86667	-0.00021
260.11667	-0.00021
260.31667	-0.00231
260.48333	-0.00198
260.61667	-0.00376
260.75000	-0.00070
260.90000	-0.00037
261.03333	-0.00086
261.15000	-0.00070
261.26667	0.02395
261.35000	0.05874
261.50000	0.05681
261.63333	0.04924
261.78333	0.04618
261.95000	0.03329
262.10000	0.04666
262.25000	0.03619
262.36667	0.03990
262.48333	0.05504
262.60000	0.05971
262.71667	0.06277
262.81667	0.06213
262.90000	0.06309
262.98333	0.06164
263.10000	0.04215
263.21667	0.00317
263.31667	-0.00360
263.43333	0.00027
263.53333	-0.00182
263.65000	-0.00182
263.80000	-0.00118
263.95000	-0.00118
264.06667	-0.00198
264.20000	-0.00037
264.35000	0.00075
264.55000	0.01380
264.78333	0.05230
265.03333	0.05826
265.26667	0.05407
265.46667	0.05149
265.63333	0.04763
265.76667	0.04167
265.90000	0.02959
266.03333	0.02669
266.16667	0.03297
266.30000	0.03136
266.41667	0.03941
266.56667	0.03426
266.73333	0.04247
266.88333	0.04441
267.03333	0.04553
267.23333	0.04553
267.50000	0.04376
267.81667	0.05021
268.20000	0.05311
268.63333	0.04972
268.96667	0.04988
269.28333	0.04537
269.53333	0.01831
269.66667	-0.00021
269.76667	0.00027
269.88333	-0.00021
269.96667	0.00832
270.05000	0.03313
270.13333	0.04376
270.23333	0.05069
270.35000	0.04860
270.46667	0.04296
270.60000	0.04086
270.73333	0.03072
270.86667	0.00671
271.00000	0.00172
271.10000	-0.00070
271.20000	-0.00198
271.30000	-0.00182
271.40000	-0.00134
271.48333	-0.00037
271.56667	-0.00150
271.68333	-0.00166
271.80000	-0.00134
271.88333	-0.00037
271.96667	-0.00311
272.03333	-0.00166
272.11667	-0.00037
272.20000	0.00204
272.26667	0.04489
272.36667	0.04264
272.45000	0.04425
272.55000	0.04119
272.61667	0.03329
272.68333	0.00253
272.75000	0.00140
272.85000	-0.00005
272.96667	-0.00005
273.10000	-0.00247
273.25000	-0.00166
273.35000	-0.00053
273.45000	-0.00166
273.55000	-0.00247
273.65000	-0.00102
273.76667	-0.00134
273.86667	-0.00263
273.98333	0.00011
274.08333	0.00365
274.18333	0.00800
274.30000	0.00768
274.40000	0.01106
274.48333	0.01348
274.60000	0.02363
274.75000	0.03845
274.88333	0.03796
275.00000	0.03700
275.11667	0.03796
275.21667	0.04119
275.30000	0.04054
275.36667	0.03764
275.46667	0.04167
275.56667	0.03909
275.66667	0.04183
275.76667	0.03877
275.86667	0.04247
276.00000	0.03796
276.10000	0.04102
276.18333	0.04054
276.26667	0.03539
276.31667	0.03861
276.36667	0.03764
276.41667	0.03587
276.46667	0.03539
276.51667	0.03877
276.55000	0.03796
276.58333	0.03909
276.61667	0.03941
276.61667	0.03716
276.61667	0.00671
276.61667	0.03168
276.61667	0.03716
276.60000	0.00365
276.60000	0.02476
276.60000	0.00752
276.58333	0.00430
276.58333	0.02991
276.58333	0.03281
276.58333	0.00800
276.58333	0.00075
276.58333	0.00140
276.60000	-0.00247
276.58333	-0.00263
276.58333	0.00108
276.58333	0.02669
276.58333	0.01735
276.58333	0.00317
276.58333	0.00236
276.58333	-0.00070
276.58333	-0.00053
276.58333	0.00220
276.58333	0.00446
276.58333	0.00365
276.58333	0.01541
276.58333	0.03361
276.58333	0.03506
276.60000	0.03265
276.60000	0.03909
276.60000	0.03684
276.61667	0.03684
276.66667	0.03893
276.78333	0.03732
276.90000	0.04038
277.11667	0.03732
277.31667	0.03619
277.51667	0.03200
277.76667	0.00800
278.05000	0.02991
278.26667	0.03361
278.38333	0.03877
278.51667	0.03361
278.61667	0.03539
278.70000	0.03361
278.81667	0.03635
278.90000	0.03394
278.93333	0.03426
279.01667	0.03168
279.15000	0.02798
279.30000	0.02314
279.41667	0.02314
279.55000	0.02540
279.81667	0.00655
280.13333	0.02443
280.35000	0.01992
280.41667	0.02572
280.46667	0.01960
280.50000	0.01880
280.56667	0.00671
280.66667	0.00204
280.76667	0.00043
280.88333	0.00236
281.06667	0.00027
281.35000	-0.00086
281.63333	-0.00086
281.81667	-0.00086
281.98333	-0.00037
282.10000	-0.00037
282.20000	-0.00070
282.33333	0.00156
282.46667	0.00269
282.61667	0.00462
282.78333	0.01928
282.98333	0.03120
283.18333	0.02830
283.41667	0.03088
283.63333	0.03168
283.73333	0.03249
283.78333	0.02862
283.86667	0.02749
283.98333	0.02331
284.13333	0.00832
284.38333	-0.00053
284.68333	-0.00070
285.00000	-0.00166
285.30000	-0.00166
285.55000	-0.00198
285.71667	-0.00182
285.86667	-0.00021
285.98333	-0.00182
286.10000	0.00011
286.20000	0.00688
286.31667	0.01235
286.46667	0.01187
286.63333	0.00526
286.81667	0.00301
287.03333	0.00172
287.20000	0.00188
287.33333	0.00172
287.43333	0.00043
287.60000	0.00092
287.75000	-0.00102
287.90000	-0.00182
288.03333	-0.00053
288.20000	-0.00134
288.45000	-0.00263
288.68333	-0.00070
288.81667	-0.00215
288.98333	-0.00295
289.11667	-0.00166
289.28333	-0.00231
289.43333	0.00059
289.53333	0.00865
289.66667	0.01976
289.83333	0.01493
290.00000	0.01573
290.18333	0.00253
290.40000	0.01058
290.60000	0.02057
290.78333	0.02073
290.98333	0.02314
291.23333	0.02234
291.43333	0.02105
291.63333	0.01992
291.78333	0.01783
291.90000	0.01944
292.00000	0.02347
292.10000	0.02476
292.20000	0.02347
292.30000	0.02073
292.45000	0.01654
292.58333	0.01477
292.70000	0.01155
292.83333	0.01074
292.96667	0.01735
293.11667	0.02331
293.23333	0.02153
293.35000	0.02137
293.43333	0.02250
293.50000	0.02089
293.63333	0.02024
293.80000	0.01332
293.90000	0.00559
294.01667	0.00381
294.18333	0.00059
294.33333	0.00526
294.43333	0.00575
294.53333	0.00688
294.63333	0.01541
294.71667	0.02266
294.76667	0.01863
294.85000	0.01718
294.93333	0.01284
295.00000	0.01219
295.13333	0.01139
295.30000	0.01606
295.45000	0.01509
295.53333	0.01718
295.61667	0.01445
295.66667	0.01992
295.76667	0.02202
295.86667	0.02057
295.93333	0.02105
296.03333	0.01783
296.11667	0.01509
296.23333	0.01541
296.36667	0.00478
296.51667	0.00317
296.63333	0.00381
296.73333	0.00188
296.80000	0.00188
296.86667	-0.00053
296.95000	0.00075
297.03333	-0.00198
297.11667	-0.00295
297.25000	-0.00263
297.41667	-0.00182
297.53333	0.00092
297.65000	-0.00037
297.76667	0.01300
297.86667	0.01622
297.96667	0.01847
298.03333	0.01912
298.13333	0.01525
298.21667	0.02057
298.35000	0.01767
298.58333	0.01863
298.86667	0.01477
299.21667	0.01525
299.46667	0.01912
299.63333	0.01735
299.76667	0.01622
299.88333	0.01622
300.01667	0.01412
300.16667	0.01573
300.28333	0.01702
300.35000	0.01606
300.43333	0.01815
300.55000	0.01718
300.68333	0.01638
300.85000	0.02024
301.03333	0.01461
301.21667	0.01831
301.45000	0.01590
301.68333	-0.00166
301.86667	-0.00021
302.01667	-0.00231
302.11667	-0.00215
302.18333	-0.00247
302.23333	0.00285
302.26667	-0.00118
302.30000	-0.00166
302.30000	-0.00215
302.31667	-0.00247
302.33333	-0.00118
302.35000	-0.00215
302.38333	-0.00166
302.41667	0.00671
302.50000	0.00994
302.78333	0.00800
302.98333	0.00317
303.10000	0.00365
303.16667	0.00381
303.28333	0.01203
303.43333	0.01332
303.58333	0.01525
303.66667	0.01541
303.76667	0.01090
303.86667	0.00929
304.00000	0.01139
304.11667	0.01493
304.25000	0.01573
304.40000	0.01332
304.50000	0.01155
304.61667	0.01428
304.75000	0.00961
304.90000	0.00704
305.03333	0.01428
305.25000	0.01477
305.43333	0.01638
305.56667	0.01396
305.73333	0.00365
305.85000	-0.00150
305.96667	0.00253
306.10000	0.00333
306.21667	0.00977
306.35000	0.01445
306.46667	0.00961
306.58333	0.00108
306.68333	-0.00182
306.75000	-0.00118
306.83333	-0.00150
306.93333	-0.00150
307.06667	-0.00215
307.18333	-0.00198
307.31667	-0.00086
307.46667	-0.00166
307.61667	-0.00037
307.73333	-0.00198
307.81667	-0.00198
307.91667	-0.00150
308.06667	-0.00150
308.23333	-0.00263
308.40000	-0.00231
308.51667	0.00236
308.60000	0.00994
308.65000	0.00865
308.71667	0.00768
308.78333	0.00704
308.85000	0.00349
308.95000	0.00301
309.03333	0.00236
309.10000	0.00253
309.18333	0.00156
309.23333	0.00204
309.30000	-0.00037
309.36667	-0.00053
309.40000	-0.00037
309.43333	-0.00295
309.48333	-0.00021
309.55000	-0.00053
309.63333	0.00059
309.73333	-0.00070
309.85000	0.00059
310.03333	-0.00070
310.21667	0.00543
310.41667	0.01122
310.56667	0.01139
310.70000	0.00881
310.76667	0.00913
310.86667	0.01042
310.98333	0.00800
311.16667	0.01090
311.48333	0.01251
311.70000	0.00800
311.85000	0.00961
311.98333	0.01219
312.11667	0.00832
312.31667	0.01284
312.51667	0.00623
312.75000	0.00446
312.95000	0.00639
313.20000	-0.00134
313.41667	-0.00166
313.58333	-0.00198
313.68333	-0.00086
313.73333	-0.00247
313.78333	-0.00215
313.85000	0.00188
313.90000	-0.00150
313.93333	-0.00263
314.00000	-0.00247
314.10000	-0.00231
314.23333	0.00108
314.38333	-0.00134
314.50000	-0.00005
314.68333	0.00075
314.85000	0.00172
315.00000	0.00575
315.10000	0.00671
315.18333	0.01106
315.21667	0.00768
315.23333	0.00929
315.26667	0.00575
315.30000	0.00720
315.33333	0.01058
315.40000	0.00494
315.46667	0.00961
315.55000	0.00784
315.63333	0.00688
315.80000	0.00430
316.01667	0.00575
316.28333	0.00607
316.46667	0.00720
316.56667	0.00671
316.63333	0.00301
316.70000	0.00124
316.78333	0.00059
316.85000	0.00075
316.91667	0.00011
316.98333	0.00043
317.08333	0.00043
317.16667	-0.00037
317.25000	-0.00215
317.33333	-0.00134
317.41667	-0.00021
317.51667	-0.00053
317.63333	0.00333
317.75000	0.00623
317.85000	0.00430
317.95000	0.00349
318.01667	0.00108
318.10000	0.00220
318.21667	0.01412
318.36667	0.00591
318.48333	0.00285
318.60000	0.00365
318.71667	0.00140
318.78333	-0.00102
318.78333	0.00156
318.78333	0.00172
318.78333	0.00156
318.78333	0.00059
318.76667	-0.00166
318.76667	-0.00392
318.76667	-0.00295
318.76667	-0.00198
318.76667	-0.00070
318.76667	0.00011
318.76667	-0.00118
318.78333	-0.00086
318.78333	-0.00070
318.78333	-0.00070
318.85000	-0.00053
318.91667	0.00108
319.00000	-0.00053
319.15000	-0.00134
319.30000	0.00301
319.46667	0.00381
319.58333	0.00269
319.73333	0.00720
319.88333	0.00865
320.05000	0.00800
320.21667	0.00688
320.35000	0.00671
320.45000	0.00671
320.55000	0.00784
320.65000	0.00704
320.75000	0.00446
320.86667	0.00236
320.96667	0.00156
321.05000	0.00494
321.15000	0.00124
321.25000	0.00285
321.33333	0.00381
321.41667	0.00446
321.50000	0.00365
321.58333	0.00446
321.65000	0.00236
321.68333	0.00108
321.73333	0.00462
321.81667	0.00172
321.91667	0.00559
321.96667	0.00398
322.05000	0.00092
322.16667	0.00188
322.28333	0.00800
322.41667	0.00591
322.51667	0.00365
322.56667	0.00655
322.61667	0.00832
322.65000	0.00253
322.73333	0.00543
322.85000	0.00478
322.96667	0.00655
323.05000	0.00591
323.10000	0.00704
323.16667	0.00816
323.21667	0.00414
323.28333	-0.00021
323.31667	-0.00118
323.35000	-0.00021
323.38333	0.00092
323.41667	0.00059
323.45000	-0.00021
323.48333	0.00188
323.55000	0.00365
323.61667	0.00381
323.66667	0.00365
323.68333	0.00349
323.70000	0.00655
323.71667	0.00543
323.71667	0.00381
323.71667	0.00575
323.73333	0.00897
323.73333	0.00736
323.75000	0.00623
323.78333	0.00768
323.81667	0.00736
323.86667	0.00607
323.91667	0.01058
323.96667	0.00736
324.00000	0.00639
324.01667	0.00768
324.03333	0.00720
324.05000	0.00510
324.06667	0.00575
324.08333	0.00446
324.11667	0.00704
324.15000	0.00784
324.20000	0.00559
324.28333	0.00671
324.40000	0.00559
324.51667	0.00768
324.61667	0.00816
324.71667	0.00671
324.83333	0.00510
324.93333	0.00317
325.01667	0.00333
325.06667	0.00816
325.13333	0.00398
325.20000	0.00446
325.26667	0.01106
325.36667	0.00784
325.45000	0.00639
325.51667	0.00736
325.56667	0.00945
325.61667	0.00430
325.66667	0.00655
325.71667	0.00913
325.76667	0.00720
325.83333	0.00478
325.90000	0.00897
325.98333	0.00623
326.03333	0.00446
326.11667	0.00752
326.20000	0.00575
326.25000	0.00655
326.30000	0.00671
326.40000	0.00510
326.50000	0.00301
326.56667	0.00317
326.63333	0.00398
326.70000	0.00430
326.81667	0.00398
326.95000	0.00253
327.13333	0.00011
327.26667	0.00285
327.35000	0.00172
327.40000	0.00365
327.48333	0.00301
327.55000	0.00108
327.58333	0.00059
327.63333	0.00220
327.68333	0.00075
327.73333	0.00156
327.75000	0.00172
327.78333	0.00414
327.83333	0.00220
327.88333	0.00414
327.93333	0.00285
327.98333	0.00317
328.03333	0.00414
328.06667	0.00526
328.10000	0.00494
328.13333	0.00398
328.16667	0.00639
328.18333	0.00430
328.21667	0.00349
328.23333	0.00623
328.23333	0.00575
328.23333	-0.00182
328.21667	-0.00150
328.20000	-0.00247
328.20000	-0.00166
328.20000	-0.00150
328.20000	-0.00198
328.20000	-0.00150
328.20000	-0.00086
328.20000	-0.00134
328.20000	-0.00182
328.20000	-0.00198
328.20000	-0.00118
328.20000	-0.00215
328.20000	-0.00134
328.20000	-0.00150
328.20000	-0.00150
328.20000	-0.00150
328.20000	-0.00182
328.20000	-0.00134
328.20000	-0.00134
328.20000	-0.00134
328.20000	-0.00118
328.20000	-0.00182
328.20000	-0.00134
328.20000	-0.00231
328.20000	-0.00166
328.20000	-0.00263
328.20000	-0.00198
328.20000	-0.00247
328.20000	-0.00231
328.20000	-0.00134
328.20000	-0.00166
328.20000	-0.00166
328.20000	-0.00215
328.20000	-0.00182
328.20000	-0.00150
328.20000	-0.00053
